ID,Titel,Erstellt am,URL,Status,Öffentlichkeit,Gesetz,Beschreibung,Zusammenfassung,Fälligkeitsdatum,Beschreibung_processed
305483,"Beteiligung/Statistik der Kampagne ""Aachen sucht Fahrradheld*in"" 2023",2024-04-09T13:06:51.423386+02:00,https://fragdenstaat.de/anfrage/beteiligung-statistik-der-kampagne-aachen-sucht-fahrradheld-in-2023/,awaiting_response,True,https://fragdenstaat.de/api/v1/law/9/,"- Anzahl der für 2023 nominierten Fahrradheld*innen
- Anzahl der für 2023 zur Zustimmung kontaktierten Nominierten
- Anzahl der für 2023 erhaltenen Zustimmungen zur Nominierung
- Anzahl der für 2023 ernannten Fahrradheld*innen
- Anzahl der für 2023 in veröffentlichten ""Ehrungen"" genannten Fahrradheld*innen",,2024-05-11T00:00:00+02:00,"Anzahl 2023 nominiert Fahrradheld*inn 
 Anzahl 2023 Zustimmung kontaktiert Nominiert 
 Anzahl 2023 erhalten Zustimmung Nominierung 
 Anzahl 2023 ernannt Fahrradheld*inn 
 Anzahl 2023 veröffentlicht Ehrung genannt Fahrradheld*inn"
304122,Pflicht zur Anschaffung von iPads an Schulen,2024-03-25T14:48:25.137682+01:00,https://fragdenstaat.de/anfrage/pflicht-zur-anschaffung-von-ipads-an-schulen/,awaiting_classification,True,https://fragdenstaat.de/api/v1/law/18/,"Die Landesregierung NRW hat 2020 klargestellt, dass sie Beschaffungsvorgaben für iPads an Schulen für unzulässig hält und die Beschaffung von digitalen Endgeräten nicht zur Voraussetzung für den Besuch einer Schule oder eines Bildungsgangs gemacht werden darf. (https://www.landtag.nrw.de/portal/WWW/dokumentenarchiv/Dokument/MMD17-11972.pdf)
Von der Landesregierung RLP kann ich keine ähnlich klare Position zu dieser Frage finden, obwohl Schulen in RLP zunehmend die Beschaffung von iPads zur Voraussetzung des Besuchs der jeweiligen Schule erklären, teilweise sogar konkrete Vorgaben oder Empfehlungen zu den Händlern machen.
Wie stehen die Landesregierung und das zuständige Ministerium zu dieser Frage und welche Vorgaben oder Empfehlungen zu dieser Frage haben Landesregierung und / oder Ministerium den Schulträgern gegeben?",,2024-04-27T00:00:00+02:00,"Landesregierung NRW 2020 klarstellen Beschaffungsvorgabe iPads Schule unzulässig halten Beschaffung digital Endgerät Voraussetzung Besuch Schule Bildungsgang 
 Landesregierung RLP ähnlich klar Position Frage finden obwohl Schule RLP zunehmend Beschaffung iPads Voraussetzung Besuch jeweilig Schule erklären teilweise sogar konkret Vorgabe Empfehlung Händler 
 stehen Landesregierung zuständig Ministerium Frage Vorgabe Empfehlung Frage Landesregierung Ministerium Schulträger geben"
305482,"Kontrollbericht zu Miran Kebap Weissach, Weissach",2024-04-09T13:05:22.055643+02:00,https://fragdenstaat.de/anfrage/kontrollbericht-zu-miran-kebap-weissach-weissach/,awaiting_response,True,https://fragdenstaat.de/api/v1/law/3/,"1. Wann haben die beiden letzten lebensmittelrechtlichen Betriebsüberprüfungen im folgenden Betrieb stattgefunden:
Miran Kebap Weissach
Hauptstraße 12
<< Adresse entfernt >>

2. Kam es hierbei zu Beanstandungen? Falls ja, beantrage ich hiermit die Herausgabe der Informationen nach § 2 Abs. 1 Satz 1 Nr. 1 VIG zu allen Daten über festgestellte nicht zulässige Abweichungen von Anforderungen nach dem Lebensmittelrecht sowie Maßnahmen und Entscheidungen, die im Zusammenhang mit den genannten Abweichungen getroffen wurden.",,2024-05-11T00:00:00+02:00,"1. letzter lebensmittelrechtlich Betriebsüberprüfung folgend Betrieb stattfinden 
 Miran Kebap Weissach 
 Hauptstraße 12 
 < < Adresse entfernt > > 

 2. hierbei Beanstandung falls beantragen hiermit Herausgabe Information 2 Abs. 1 Satz 1 Nr. 1 VIG Datum festgestellten zulässig Abweichung Anforderung Lebensmittelrecht Maßnahme Entscheidung Zusammenhang genannt Abweichung treffen"
302487,Sprechzettel Blome in BV9,2024-03-08T15:12:15.072659+01:00,https://fragdenstaat.de/anfrage/sprechzettel-blome-in-bv9/,awaiting_classification,True,https://fragdenstaat.de/api/v1/law/9/,"Frau Stadtdirektorin Blome war zu Gast in der Bezirksvertretung Mülheim und beantwortete Fragen der Bezirksvertreterinnen und Bezirksvertreter. Als Unterstützung hatte sie einen Sprechzettel dabei, auf denen Fragen und Antworten standen. Bitte senden Sie mir diesen Zettel, als digitale Kopie, zu.",,2024-04-10T00:00:00+02:00,Frau Stadtdirektorin Blome Gast Bezirksvertretung Mülheim beantwortet Frage Bezirksvertreterinn Bezirksvertreter Unterstützung Sprechzettel Frage Antwort stehen bitte senden Zettel digital Kopie
304980,E-Mailadresse Leitung ASD Hamburg Steilshoop,2024-04-04T11:20:06.529972+02:00,https://fragdenstaat.de/anfrage/e-mailadresse-leitung-asd-hamburg-steilshoop/,awaiting_classification,True,https://fragdenstaat.de/api/v1/law/2/,"Ich benötige die E-Mail Adresse der Leitung des ASD Hamburg. 
Vielen Dank!",,2024-05-07T00:00:00+02:00,"benötigen E-Mail Adresse Leitung ASD Hamburg 
"
305481,"Nutzung der Open Source Grundlage ""Smart Shopping Aachen"" durch andere Kommunen",2024-04-09T12:56:25.117385+02:00,https://fragdenstaat.de/anfrage/nutzung-der-open-source-grundlage-smart-shopping-aachen-durch-andere-kommunen/,awaiting_response,True,https://fragdenstaat.de/api/v1/law/9/,"- Anzahl der Kommunen, die den Softwarecode des Projekts ""Smart Shopping Aachen"" angefragt haben
- Anzahl der Kommunen, an die der Softwarecode des Projekts ""Smart Shopping Aachen"" übermittelt bzw. ausgehändigt wurde
- Anzahl der Kommunen, die auf Basis dieser Softwaregrundlage ein eigenes, ähnlich gelagertes Projekt gestartet haben

Insofern die jeweilige Antwort nicht verfügbar oder unbekannt ist, bewerten Sie diese Anzahl bitte mit 0 (null).",,2024-05-11T00:00:00+02:00,"Anzahl Kommune Softwarecode Projekt Smart Shopping Aachen angefragt 
 Anzahl Kommune Softwarecode Projekt Smart Shopping Aachen übermitteln bzw. ausgehändigt 
 Anzahl Kommune Basis Softwaregrundlage ähnlich gelagert Projekt starten 

 insofern jeweilig Antwort verfügbar unbekannt bewerten Anzahl bitte 0 null"
302605,Handlungsanweisungen/Vorschriften zum Thema Home-Office/Telearbeit,2024-03-10T13:49:21.493342+01:00,https://fragdenstaat.de/anfrage/handlungsanweisungen-vorschriften-zum-thema-home-office-telearbeit/,awaiting_classification,True,https://fragdenstaat.de/api/v1/law/32/,"Antrag nach dem BremIFG

Guten Tag, 

bitte senden Sie mir Folgendes zu:

- Handlungsanweisungen/Vorschriften zum Thema Home-Office bei der Polizei Bremen, unabhängig dessen, ob es sich um Home-Office, Telearbeit oder andere/vergleichbare Arbeitsweisen außerhalb eines Büros/Dienstsitzes geht.

Sollte die Aktenauskunft wider Erwarten gebührenpflichtig sein, bitte ich Sie, mir dies vorab mitzuteilen und dabei die Höhe der Kosten anzugeben. 

Ich bitte Sie um eine Antwort in elektronischer Form (E-Mail) oder um Veröffentlichung im Transparenz-Portal. Sollte die gewünschte Information dort bereits vorhanden sein und ich sie nur nicht gefunden haben, genügen mir Direktlinks auf die entsprechenden Dokumente.

Ich möchte Sie um eine Empfangsbestätigung bitten und danke Ihnen für Ihre Mühe!

Mit freundlichen Grüßen",,2024-04-13T00:00:00+02:00,"Antrag BremIFG 

 gut 

 bitte senden Folgend 

 Handlungsanweisung Vorschrift Thema Home-Office Polizei Bremen unabhängig Home-Office Telearbeit vergleichbar Arbeitsweise außerhalb Büro Dienstsitz 

 Aktenauskunft wider erwarten gebührenpflichtig bitte vorab mitteilen Höhe Kosten angeben 

 bitte Antwort elektronisch Form E-Mail Veröffentlichung Transparenz-Portal gewünscht Information vorhanden finden genügen Direktlinks entsprechend Dokument 

 Empfangsbestätigung bitten danken Mühe 

 freundlich Grüße"
304755,"Ordnungswidrigkeiten von Schiffen, insbesondere Kreuzfahrtschiffen wegen Betätigung von Signalanlagen",2024-04-02T07:31:56.333841+02:00,https://fragdenstaat.de/anfrage/ordnungswidrigkeiten-von-schiffen-insbesondere-kreuzfahrtschiffen-wegen-betaetigung-von-signalanlagen-1/,awaiting_classification,True,https://fragdenstaat.de/api/v1/law/29/,"In den letzten Jahren wurde Kiel vermehrt von Kreuzfahrtschiffen angelaufen. Diese betätigen bei klarer Sicht ohne Gefährdungslage zu allen erdenklichen Uhrzeiten ihre Signalanlagen, vermutlich um ihre Passagiere zu erfreuen. Die Bewohner der Stadt sind dadurch vermehrt unnötigen Immissionen ausgesetzt. Dies führt zu meinen Fragen:

1. Wie viele Anzeigen wegen derartigen Sachverhalten sind bei den Polizeien, die für die Kieler Förde zuständig sind, eingegangen?
2. In wie vielen Fällen wurden Maßnahmen ergriffen, also insbesondere Ordnungswidrigkeitenverfahren durchgeführt?
3. In wie vielen Fällen wurden Bußgelder verhängt?
4. Gibt es ein Konzept, mit welchem dieser Entwicklung begegnet werden soll?

Viele Grüße",,2024-05-04T00:00:00+02:00,"letzter Kiel vermehrt Kreuzfahrtschiffe anlaufen betätigen klar Sicht Gefährdungslage erdenklich Uhrzeit Signalanlag vermutlich Passagier erfreuen Bewohner Stadt vermehrt unnötig Immission aussetzen führen Frage 

 1. Anzeige derartig Sachverhalt Polizei Kieler Förde zuständig eingehen 
 2. Fall Maßnahme ergreifen insbesondere Ordnungswidrigkeitenverfahr durchführen 
 3. Fall Bußgeld verhängen 
 4. Konzept Entwicklung begegnen 

 Grüß"
305480,Abituraufgaben,2024-04-09T12:50:34.420700+02:00,https://fragdenstaat.de/anfrage/abituraufgaben-324/,awaiting_response,True,https://fragdenstaat.de/api/v1/law/9/,"Die Prüfungen und Musterlösungen bzw. den Erwartungshorizont für die Abituraufgaben 2007-2021 in den folgenden Fächern:

Biologie, Chemie, Chinesisch, Deutsch, Englisch, Ernährungslehre, Erziehungswissenschaft, Evangelische Religionslehre, Französisch, Geographie, Geschichte, Geschichte/Sozialwissenschaften, Griechisch, Hebräisch, Informatik, Islamischer Religionsunterricht, Italienisch, Japanisch, Jüdische Religionslehre, Katholische Religionslehre, Kunst, Lateinisch, Mathematik, Musik, Neugriechisch, Niederländisch, Orthodoxe Religionslehre, Philosophie, Physik, Portugiesisch, Psychologie, Recht, Russisch, Sozialwissenschaften, Sozialwissenschaften/Wirtschaft, Soziologie, Spanisch, Sport, Technik, Türkisch, Volkswirtschaftslehre

Der Antrag bezieht sich auf den Haupttermin, den Nachtermin sowie alle eventuellen Ersatz- und Zusatztermine jeglicher Art. In den Fächern Mathematik und Physik darüber hinaus die Varianten für CAS und WTR bzw. GTR.

Ich verweise auf eine Anfrage auf FragDenStaat, der Sie Zugang zu den angefragten Dokumenten gewährt haben: https://fragdenstaat.de/a/228314",,2024-05-11T00:00:00+02:00,"Prüfung Musterlösung bzw. Erwartungshorizont Abituraufgaben 2007 2021 folgend Fach 

 Biologie Chemie Chinesisch Deutsch Englisch Ernährungslehr Erziehungswissenschaft evangelisch Religionslehre Französisch Geographie Geschichte Geschichte Sozialwissenschaft griechische Hebräisch Informatik islamisch Religionsunterricht Italienisch Japanisch jüdisch Religionslehr Katholische Religionslehre Kunst Lateinisch Mathematik Musik Neugriechisch Niederländisch Orthodoxe Religionslehre Philosophie Physik Portugiesisch Psychologie russisch Sozialwissenschaft Sozialwissenschaft Wirtschaft Soziologie Spanisch Sport Technik Türkisch Volkswirtschaftslehre 

 Antrag beziehen Haupttermin Nachtermin eventuell Ersatz Zusatztermin jeglicher Art Fach Mathematik Physik hinaus Variante CAS WTR bzw. GTR 

 verweise Anfrage FragDenStaat Zugang angefragt Dokument gewähren"
299233,Mietsache Baruther Straße 13,2024-02-04T21:54:34.917829+01:00,https://fragdenstaat.de/anfrage/mietsache-baruther-strasse-13/,awaiting_classification,True,https://fragdenstaat.de/api/v1/law/11/,"- alle E-Mails die im Bereich der Landrätin seit Dezember 2023 zur Mietsache bzw. Projekt in der Baruther Str. 13 bzw. „Wilde 13“ verfasst wurden
- alle Schreiben, Aktenvermerke und Umlaufzettel die im o.g. Zusammenhang ab Dezember 2023 verfasst wurden.
-  Höhe der Kosten die im Januar 2024 im Zusammenhang mit der Baruther Straße 13 (Miet-, Personal-, Honorar- und Sachkosten) entstanden sind",,2024-03-07T00:00:00+01:00,"E-Mail Bereich Landrätin Dezember 2023 Mietsache bzw. Projekt Baruther Str. 13 bzw. wilde 13 verfassen 
 schreiben Aktenvermerke Umlaufzettel o.g. Zusammenhang Dezember 2023 verfassen 
   Höhe Kosten Januar 2024 Zusammenhang Baruther Straße 13 Miet Personal Honorar Sachkosten entstehen"
303940,Datensicherheit der Gesundheitsämter Schleswig-Holstein,2024-03-23T19:54:10.827957+01:00,https://fragdenstaat.de/anfrage/datensicherheit-der-gesundheitsaemter-schleswig-holstein-1/,awaiting_classification,True,https://fragdenstaat.de/api/v1/law/29/,"Zeit online“ und „Heise online“ haben am 10. bzw. 12. November 2023, zuletzt am 22. Februar 2024 ausführlich über Datenschutzprobleme im Falle von Software aus dem Hause Mikroprojekt GmbH Kaiserslautern berichtet.
Außerdem hat der „Volksfreund“ am 16. Februar ausführlich über Datenlecks im Trierer Gesundheitsamt berichtet. Auch hier war offensichtlich ein Produkt der Mikroprojekt GmbH Kaiserslautern betroffen.

Die Software wird in allen schleswig-holsteinischen Gesundheitsämtern eingesetzt.

Ich bitte um die Übermittlung von Resultaten, Dokumente, Kommunikation, Sicherheitseinschätzungen etc. die Ihnen zu der E-Health-Software ""health"" der Firma Mikroprojekt GmbH aus Kaiserslautern vorliegen.",,2024-04-27T00:00:00+02:00,"online Heise online 10. bzw. 12. November 2023 zuletzt 22. Februar 2024 ausführlich Datenschutzproblem Fall Software Haus Mikroprojekt GmbH Kaiserslauter berichten 
 Volksfreund 16. Februar ausführlich Datenleck Trierer Gesundheitsamt berichten offensichtlich Produkt Mikroprojekt GmbH Kaiserslauter betreffen 

 Software schleswig-holsteinisch Gesundheitsämter einsetzen 

 bitte Übermittlung Resultat Dokument Kommunikation Sicherheitseinschätzunge etc. E-Health-Softwar health Firma Mikroprojekt GmbH Kaiserslauter vorliegen"
305478,Abitur-Aufgaben im Fach Biologie im Jahr 2020 in Nordrhein-Westfalen,2024-04-09T12:44:18.565068+02:00,https://fragdenstaat.de/anfrage/abitur-aufgaben-im-fach-biologie-im-jahr-2020-in-nordrhein-westfalen-71/,awaiting_response,True,https://fragdenstaat.de/api/v1/law/9/,"Die Aufgaben, Erwartungshorizonte und Lösungen für die Abitur-Prüfung im Fach Biologie aus dem Jahr 2020 in Nordrhein-Westfalen.

Ich verweise auf eine Anfrage auf FragDenStaat, der Sie Zugang zu den angefragten Dokumenten gewährt haben: https://fragdenstaat.de/a/192465",,2024-05-11T00:00:00+02:00,"Aufgabe Erwartungshorizonte Lösung Abitur-Prüfung Fach Biologie 2020 Nordrhein-Westfalen 

 verweise Anfrage FragDenStaat Zugang angefragt Dokument gewähren"
